created_at,source,original_text,lang,sentiment,favorite_count,retweet_count,polarity,subjectivity,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 22:07:34 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So glad to join training day for the DC #COVID19 Community Corps

They will be going door to door and attending events to encourage residents to #TakeTheShotDC 

Together, we’ll crush the virus! https://t.co/Q3MPcnZFJL https://t.co/NibVFurhtd",en,"Sentiment(polarity=0.625, subjectivity=1.0",0.625,1.0,16,5,TalamanteDC,1405,2144,False,"[{'text': 'COVID19', 'indices': [40, 48]}, {'text': 'TakeTheShotDC', 'indices': [145, 159]}]",,"Washington, DC"
Fri Jun 18 22:07:42 +0000 2021,"<a href=""https://threadreaderapp.com"" rel=""nofollow"">ThreadReaderApp</a>","@CovidSupportSA Halo! you can read it here: 🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus…… https://t.co/Uo4iMdn3Wc",en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,0,0,threadreaderapp,477520,1289,False,[],"{'screen_name': 'CovidSupportSA', 'name': 'Covid19SupportGrpSA', 'id': 1268569616407826433, 'id_str': '1268569616407826433', 'indices': [0, 15]}",Wherever threads are written..
Fri Jun 18 22:07:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Boom ! Come fly with me. But NO, you cannot because: 1) Airline pilots are DYING. Four dead in a week. 2) Airlines are stopping vaccinated customers from flying. If you can confirm about pilots in the tweet below write a tweet ASAP to @awareness_4all #Covid19 dangerous vaccines",en,"Sentiment(polarity=3.700743415417188e-17, subjectivity=0.7333333333333334",3.700743415417188e-17,0.7333333333333334,0,1,BigOrangeJeep24,126,463,,"[{'text': 'Covid19', 'indices': [251, 259]}]","{'screen_name': 'awareness_4all', 'name': 'The_Awareness_Foundation', 'id': 1376623681422643200, 'id_str': '1376623681422643200', 'indices': [235, 250]}","Halton, Ontario"
Fri Jun 18 22:07:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Over 350 doctors and medical workers have caught #COVID19 in #Indonesia despite being vaccinated with #Sinovac, and dozens have been hospitalized, officials said, as concerns grow about the efficacy of some #Vaccines against more infectious variants. https://t.co/Io7EPbSLUN",en,"Sentiment(polarity=0.25, subjectivity=0.25",0.25,0.25,40,27,OliverezTina,104,307,False,"[{'text': 'COVID19', 'indices': [49, 57]}, {'text': 'Indonesia', 'indices': [61, 71]}, {'text': 'Sinovac', 'indices': [102, 110]}, {'text': 'Vaccines', 'indices': [207, 216]}]",,California
Fri Jun 18 22:08:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Palestinian Authority (PA) cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial Israeli shipment showed an expiration date sooner than had been agreed, the PA health minister says.

https://t.co/SLikyMpZd7",en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,2,7,arifjamallodhi,1536,908,False,"[{'text': 'COVID19', 'indices': [72, 80]}, {'text': 'Israel', 'indices': [95, 102]}]",,
Fri Jun 18 22:08:25 +0000 2021,"<a href=""https://twitter.com/CaronaUpdates"" rel=""nofollow"">Carona Updates</a>","In #Africa, #COVID19 cases have increased by 52% in the past week, deaths by 32%, and we're 'expecting things to only get worse' @WHO DG @DrTedros tells weekly COVID-19 press briefing. @WHOAFRO",en,"Sentiment(polarity=-0.21666666666666667, subjectivity=0.6166666666666667",-0.21666666666666667,0.6166666666666667,2,3,Corona_SSYT,1847,1,False,"[{'text': 'Africa', 'indices': [3, 10]}, {'text': 'COVID19', 'indices': [12, 20]}]","{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [129, 133]}",
Fri Jun 18 22:08:30 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Watch: .@DrVGPrabhakarUS, Global Ambassador .@RPCoalition speaks in support of .@RevJJackson ‘s  initiative to help #India’s #COViD19 relief efforts in Grand Ballroom, .@HiltonFiDi .@HiltonHotels and urges .@POTUS to send vaccines 💉 https://t.co/zl78LPuSLN",en,"Sentiment(polarity=0.25, subjectivity=0.5",0.25,0.5,2,1,_fbtv,97,402,False,"[{'text': 'India', 'indices': [116, 122]}, {'text': 'COViD19', 'indices': [125, 133]}]","{'screen_name': 'DrVGPrabhakarUS', 'name': 'Dr Vijay G Prabhakar', 'id': 817152129961967617, 'id_str': '817152129961967617', 'indices': [8, 24]}",
Fri Jun 18 22:08:43 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","In a small convenience sample, #COVID19 mRNA vaccines were immunogenic in pregnant and lactating women and induced immune responses against #SARSCoV2 variants https://t.co/bVnaPQ2Vj9",en,"Sentiment(polarity=0.04166666666666666, subjectivity=0.45",0.04166666666666666,0.45,31,23,thomasmmr,2981,4824,,"[{'text': 'COVID19', 'indices': [31, 39]}, {'text': 'SARSCoV2', 'indices': [140, 149]}]",,"Maracay, Venezuela"
Fri Jun 18 22:08:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Appearing on @Benzinga Power Hour, Vaxart CEO Andrei Floroiu calls our oral #COVID19 tablet vaccine now under development ""revolutionary"" and ""the Tesla of vaccines."" Watch here: https://t.co/NxcQYTPfc4 $VXRT https://t.co/NVJOjF68Qq",en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,50,10,audionate_LA,20,225,False,"[{'text': 'COVID19', 'indices': [76, 84]}]","{'screen_name': 'Benzinga', 'name': 'Benzinga', 'id': 44060322, 'id_str': '44060322', 'indices': [13, 22]}","Los Angeles, CA"
Fri Jun 18 22:08:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",en,"Sentiment(polarity=0.09375, subjectivity=0.28125",0.09375,0.28125,0,0,CLTMayor,33217,934,False,[],,"Charlotte, NC"
Fri Jun 18 22:08:56 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""In Africa, #COVID19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

We expect things to only get worse.

Less than 2% of Africa’s population has been vaccinated. Vaccines donated next year will be far too late."" 

-@DrTedros @WHO #VaccinEquity https://t.co/Wo6WViwwfc",en,"Sentiment(polarity=-0.14523809523809522, subjectivity=0.5023809523809525",-0.14523809523809522,0.5023809523809525,30,31,Shahed__Ahmad,4023,1765,False,"[{'text': 'COVID19', 'indices': [12, 20]}, {'text': 'VaccinEquity', 'indices': [271, 284]}]","{'screen_name': 'DrTedros', 'name': 'Tedros Adhanom Ghebreyesus', 'id': 189868631, 'id_str': '189868631', 'indices': [256, 265]}","England, United Kingdom"
Fri Jun 18 22:09:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Johnson fails to get G7 to agree vaccine target for developing world and cuts development aid by a third fanning the coronavirus surge in Africa casting the UK into shame.  https://t.co/XYqX8uFigl,en,"Sentiment(polarity=-0.25, subjectivity=0.15",-0.25,0.15,1,1,AlfieTurner2,246,2771,False,[],,Eastbourne
Fri Jun 18 22:09:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","About #COVID19 vaccines @ndtv, 14 Jun (1/2)
- Don’t expect very efficient &amp; safe COVID19 vax
- In short term, vax from good companies can be helped
- Weakness of vax: less efficiency against novel variants , lack of vax studies, safety data, &amp; knowledge of gain-of-functions virus",en,"Sentiment(polarity=0.24666666666666665, subjectivity=0.3533333333333334",0.24666666666666665,0.3533333333333334,1674,1159,zangu2020,268,1170,False,"[{'text': 'COVID19', 'indices': [6, 14]}]","{'screen_name': 'ndtv', 'name': 'NDTV', 'id': 37034483, 'id_str': '37034483', 'indices': [24, 29]}",
Fri Jun 18 22:09:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in p… https://t.co/WaAOTHz4Hg",en,"Sentiment(polarity=-0.19375, subjectivity=0.45",-0.19375,0.45,0,0,paldhous,10938,2754,False,[],,San Francisco
Fri Jun 18 22:09:11 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Palestinian Authority calls off an agreement with Israel that would have seen the transfer of 1 million doses of Covid-19 vaccines https://t.co/e6Fg9FVWk2,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,0,0,Int2View,114,283,,"[{'text': 'Israel', 'indices': [0, 7]}, {'text': 'COVID19', 'indices': [27, 35]}, {'text': 'Palestine', 'indices': [57, 67]}]","{'screen_name': 'ZionistBish', 'name': ""Ken Roth's vuvuzela 🎯"", 'id': 1289419621984907265, 'id_str': '1289419621984907265', 'indices': [78, 90]}",Australia
Fri Jun 18 22:09:29 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Some #COVID19 💉 have been developed with a new vaccine technology such as mRNA.

The mRNA vaccine technology has been studied for over a decade, including in the development of vaccines for Zika, rabies and influenza.

Morei info 👉https://t.co/fHp1hR4qXV https://t.co/JsgbRVuviJ",en,"Sentiment(polarity=0.07878787878787878, subjectivity=0.41818181818181815",0.07878787878787878,0.41818181818181815,1043,348,KelvinFromChiga,161,3692,,"[{'text': 'COVID19', 'indices': [5, 13]}]",,"Kisumu, Kenya"
Fri Jun 18 22:09:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Have questions about how viral vector vaccines protect you against #COVID19?
They teach your body how to recognize the virus that causes COVID-19. If you are exposed to the virus later, your body will know how to fight it off. Learn more: https://t.co/DhQ1VfmTNR. https://t.co/GsrcLcBv5g",en,"Sentiment(polarity=0.25, subjectivity=0.25",0.25,0.25,600,282,KelvinFromChiga,161,3692,False,"[{'text': 'COVID19', 'indices': [67, 75]}]",,"Kisumu, Kenya"
Fri Jun 18 22:09:50 +0000 2021,"<a href=""http://rechargeduniya.com/"" rel=""nofollow"">current news </a>","https://t.co/CFDiUPgahJ
Help others ; verified Covid Resources
 #Delhi #Mumbai #vaccines #COVIDEmergency #COVID19 #COVID #covidleads #resources",en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,0,2,SweetCookiesme,581,0,,"[{'text': 'Delhi', 'indices': [64, 70]}, {'text': 'Mumbai', 'indices': [71, 78]}, {'text': 'vaccines', 'indices': [79, 88]}, {'text': 'COVIDEmergency', 'indices': [89, 104]}, {'text': 'COVID19', 'indices': [105, 113]}, {'text': 'COVID', 'indices': [114, 120]}, {'text': 'covidleads', 'indices': [121, 132]}, {'text': 'resources', 'indices': [133, 143]}]",,
Fri Jun 18 22:09:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",en,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555",0.13333333333333333,0.45555555555555555,474,241,Sue34399906,15,48,False,[],,
Fri Jun 18 22:10:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""More people have died from #COVID19  already this year than in all of 2020, according to official counts, highlighting how the global pandemic is far from over even as vaccines beat back the virus in wealthy nations.""
https://t.co/TTdZWRziNb",en,"Sentiment(polarity=0.22000000000000003, subjectivity=0.5",0.22000000000000003,0.5,0,1,NerbieDansers,1902,2070,False,"[{'text': 'COVID19', 'indices': [28, 36]}]",,hell
Fri Jun 18 22:10:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",en,"Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888",0.16666666666666666,0.18888888888888888,589,664,bklynblonde01,120,203,False,[],"{'screen_name': 'WHOAFRO', 'name': 'WHO African Region', 'id': 544389588, 'id_str': '544389588', 'indices': [81, 89]}",NY & everydamnwhere else
Fri Jun 18 22:10:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems. https://t.co/aIqRgcuk1X",en,"Sentiment(polarity=0.1958333333333333, subjectivity=0.2875",0.1958333333333333,0.2875,161,133,umasalam,5062,5346,,"[{'text': 'COVID19', 'indices': [187, 195]}]",,
Fri Jun 18 22:10:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The DarkHorse Podcast has been hit with a strike by @YouTube. It prevents us from livestreaming in the usual spot, Sat. at 12:30pm Pacific. They'll be surprised to discover that their censoring us has activated an army. We won't be intimidated or deterred. #FollowTheSilence https://t.co/Np1auupnX9",en,"Sentiment(polarity=-0.075, subjectivity=0.575",-0.075,0.575,0,0,RandalForce,10,13,False,"[{'text': 'followthesilence', 'indices': [96, 113]}]",,
Fri Jun 18 22:10:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",en,"Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815",0.3333333333333333,0.7314814814814815,94,53,ScienceOfCats,0,6,False,"[{'text': 'COVID19', 'indices': [15, 23]}]","{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [54, 61]}",The Twittiverse
Fri Jun 18 22:10:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Palestinian Authority (PA) cancels a deal to receive soon-to-expire #COVID19 vaccines from #Israel after an initial Israeli shipment showed an expiration date sooner than had been agreed, the PA health minister says.

https://t.co/SLikyMpZd7",en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,4,8,AbuibrahimNBS,163,662,False,"[{'text': 'COVID19', 'indices': [72, 80]}, {'text': 'Israel', 'indices': [95, 102]}]",,
Fri Jun 18 22:10:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@WHO: Surging COVID-19 cases in Africa 'very, very concerning.

#coronavirus
#pandemic
#COVID19
#WHO… https://t.co/8qYQ2fsx4W",en,"Sentiment(polarity=0.26, subjectivity=0.39",0.26,0.39,0,0,QSpartamaggie,1319,4014,False,"[{'text': 'coronavirus', 'indices': [64, 76]}, {'text': 'pandemic', 'indices': [77, 86]}, {'text': 'COVID19', 'indices': [87, 95]}, {'text': 'WHO', 'indices': [96, 100]}]","{'screen_name': 'WHO', 'name': 'World Health Organization (WHO)', 'id': 14499829, 'id_str': '14499829', 'indices': [0, 4]}","Abuja, Nigeria"
Fri Jun 18 22:10:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",en,"Sentiment(polarity=-0.125, subjectivity=0.725",-0.125,0.725,30,34,the_zainiac,409,367,False,"[{'text': 'ThisisIsrael', 'indices': [211, 224]}]","{'screen_name': 'AIPAC', 'name': 'AIPAC', 'id': 15987296, 'id_str': '15987296', 'indices': [0, 6]}",011
Fri Jun 18 22:11:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",en,"Sentiment(polarity=3.700743415417188e-17, subjectivity=0.6333333333333334",3.700743415417188e-17,0.6333333333333334,585,385,LastButOne1,16,118,False,[],,
Fri Jun 18 22:11:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ICYMI: Read below for fast facts about #COVID19 vaccines–including current rules for masking and social distancing… https://t.co/hRvpM5q0Wq,en,"Sentiment(polarity=0.07777777777777778, subjectivity=0.35555555555555557",0.07777777777777778,0.35555555555555557,0,0,sikh_coalition,36502,2079,,"[{'text': 'COVID19', 'indices': [39, 47]}]",,"New York, NY"
Fri Jun 18 22:11:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@luxmy_g @BBCNews @BBCBreakfast Use antibody tests and no need for pilot events...just proof of those with an immun… https://t.co/xvkTD8QpPs,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,0,0,mal_briggs678,127,858,False,[],"{'screen_name': 'luxmy_g', 'name': 'Luxmy Gopal📺', 'id': 217804456, 'id_str': '217804456', 'indices': [0, 8]}",Yorkshire
Fri Jun 18 22:11:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RayZahab @thisisourshotca Thanks @RayZahab for doing your part to stop the spread of #COVID19 and for spreading the word that #VaccinesWork. More on #COVIDVaccines in Canada: https://t.co/POjsOrP4Xh,en,"Sentiment(polarity=0.35, subjectivity=0.35",0.35,0.35,4,1,RayZahab,8109,4163,False,"[{'text': 'COVID19', 'indices': [86, 94]}, {'text': 'VaccinesWork', 'indices': [127, 140]}, {'text': 'COVIDVaccines', 'indices': [150, 164]}]","{'screen_name': 'RayZahab', 'name': 'Ray Zahab', 'id': 42785219, 'id_str': '42785219', 'indices': [0, 9]}",Canada
Fri Jun 18 22:11:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",en,"Sentiment(polarity=0.09375, subjectivity=0.28125",0.09375,0.28125,168,112,alexbpeterson,1868,1293,,"[{'text': 'COVID19', 'indices': [14, 22]}]",,"Spokane, WA"
Fri Jun 18 22:12:02 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","We're adding new #Moderna appts so anyone eligible can get their #COVID19 vaccine sooner!
- 30,000 appts now avail for week of Jun 21. Book now
- 60,000 appts will be avail for week of Jun 28. Book starting Jun 21
Book: https://t.co/6vtbaKFhH1 or call: 1-833-943-3900 https://t.co/TpWDDBNI0G",en,"Sentiment(polarity=0.08522727272727272, subjectivity=0.2772727272727273",0.08522727272727272,0.2772727272727273,0,0,TCFLA,497,316,False,[],,"Toronto, Ontario"
Fri Jun 18 22:12:14 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""U.S. adults who have received at least one dose of a COVID-19 vaccine are less likely to feel comfortable doing a wide range of public activities — from attending a concert to dining in a restaurant — than their unvaccinated peers.""
#COVID19 #Vaccines
https://t.co/jYs9zTx01Y",en,"Sentiment(polarity=-0.027777777777777776, subjectivity=0.45555555555555555",-0.027777777777777776,0.45555555555555555,7,2,shemp357,350,1037,,"[{'text': 'COVID19', 'indices': [234, 242]}, {'text': 'Vaccines', 'indices': [243, 252]}]",,
Fri Jun 18 22:12:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,416,264,disasterqueerea,436,392,False,[],,chicago
Fri Jun 18 22:12:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Some good news for Friday. Yesterday we had our highest daily administration of vaccines at over 58,000. On course for up to 330,000 this week. Hospital #Covid19 inpatients down to 52 (24 hospitals with 2 or less), 18 in ICU. As always, let's protect this huge progress @HSELive",en,"Sentiment(polarity=0.15555555555555559, subjectivity=0.3711111111111111",0.15555555555555559,0.3711111111111111,2014,143,theskibeagle,49720,94347,False,"[{'text': 'Covid19', 'indices': [153, 161]}]","{'screen_name': 'HSELive', 'name': 'HSE Ireland', 'id': 69298376, 'id_str': '69298376', 'indices': [270, 278]}",London & Ireland
Fri Jun 18 22:12:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",en,"Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815",0.3333333333333333,0.7314814814814815,94,54,ronnynga,76,2414,False,"[{'text': 'COVID19', 'indices': [15, 23]}]","{'screen_name': 'US_FDA', 'name': 'U.S. FDA', 'id': 208120290, 'id_str': '208120290', 'indices': [54, 61]}",
Fri Jun 18 22:12:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 210,26… https://t.co/NFATf89IrS",en,"Sentiment(polarity=-0.75, subjectivity=1.0",-0.75,1.0,0,0,PuneUpdater,88,0,False,[],,
Fri Jun 18 22:12:22 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 928,0,… https://t.co/SN4qKXG3Im",en,"Sentiment(polarity=-0.75, subjectivity=1.0",-0.75,1.0,0,0,PuneUpdater,88,0,False,[],,
Fri Jun 18 22:12:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The pandemic may have improved in the United States, but countries such as India and Africa are entering more dange… https://t.co/VIuWJNeQVc",en,"Sentiment(polarity=0.25, subjectivity=0.5",0.25,0.5,0,0,_jankipatel,54,58,False,[],,
Fri Jun 18 22:12:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Millions of people, including pregnant people, have safely received #COVID19 vaccines. Pregnant people are more likely to get severely ill from COVID-19, &amp; pregnant people with COVID-19 are more likely to have preterm births &amp; other complications. More: https://t.co/pBVlI6STf8. https://t.co/GQAsNa51M4",en,"Sentiment(polarity=0.2159090909090909, subjectivity=0.625",0.2159090909090909,0.625,156,91,ronnynga,76,2414,False,"[{'text': 'COVID19', 'indices': [68, 76]}]",,
Fri Jun 18 22:12:48 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","10,000-jab target as south-east Queensland COVID-19 community vaccine hubs welcome walk-ins this weekend  https://t.co/UvFX5ASSv1 #COVID19 #access2meds #qldpol #qlder",en,"Sentiment(polarity=0.8, subjectivity=0.9",0.8,0.9,0,2,thedijohnson,98,590,False,"[{'text': 'COVID19', 'indices': [130, 138]}, {'text': 'access2meds', 'indices': [139, 151]}, {'text': 'qldpol', 'indices': [152, 159]}, {'text': 'qlder', 'indices': [160, 166]}]",,#AlwaysWasAlwaysWillBe
Fri Jun 18 22:12:58 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Let’s finally end this thing. If you haven’t already, please get vaccinated.

We’ll get through this. Vaccines are getting us there.",en,"Sentiment(polarity=0.0, subjectivity=1.0",0.0,1.0,0,1,JoelKlebanoff,1142,392,,[],,"Toronto, Ontario, Canada,World,Universe"
Fri Jun 18 22:13:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",en,"Sentiment(polarity=3.700743415417188e-17, subjectivity=0.6333333333333334",3.700743415417188e-17,0.6333333333333334,586,386,BarbaraVonOw,928,1039,,[],,"Leicester, UK"
Fri Jun 18 22:13:58 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Watch: .@RevJJackson ‘s  initiative to help #India’s #COViD19 relief efforts in Grand Ballroom, .@HiltonFiDi .… https://t.co/P6bgtI55gf",en,"Sentiment(polarity=0.5, subjectivity=1.0",0.5,1.0,0,0,hollywoodcurry,2433,984,False,"[{'text': 'India', 'indices': [44, 50]}, {'text': 'COViD19', 'indices': [53, 61]}]","{'screen_name': 'RevJJackson', 'name': 'Rev Jesse Jackson Sr', 'id': 80366372, 'id_str': '80366372', 'indices': [8, 20]}",USA
Fri Jun 18 22:14:04 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EU's vaccine failure exposed: Binned #AstraZeneca and backed German jab that doesn't work #CureVac #COVID19 #EuropeanIUnion @benhabib6

https://t.co/cexa2u6MMD",en,"Sentiment(polarity=-0.15833333333333335, subjectivity=0.15",-0.15833333333333335,0.15,73,35,PeterGibson72,273,414,False,"[{'text': 'AstraZeneca', 'indices': [37, 49]}, {'text': 'CureVac', 'indices': [90, 98]}, {'text': 'COVID19', 'indices': [99, 107]}, {'text': 'EuropeanIUnion', 'indices': [108, 123]}]","{'screen_name': 'benhabib6', 'name': 'Ben Habib', 'id': 2790295109, 'id_str': '2790295109', 'indices': [124, 134]}","Carnmoney, Northern Ireland"
Fri Jun 18 22:14:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,en,"Sentiment(polarity=0.0, subjectivity=0.0",0.0,0.0,420,265,Steven_Elsner,320,427,False,[],,Shadow Realm
Fri Jun 18 22:14:12 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Although the Delta variant is especially dangerous, being fully vaccinated—particularly with mRNA vaccines—provides strong protection against it and other variants.",en,"Sentiment(polarity=-0.23055555555555554, subjectivity=0.7027777777777778",-0.23055555555555554,0.7027777777777778,0,0,DaviesBooks,91315,75400,False,"[{'text': 'COVID19', 'indices': [9, 17]}, {'text': 'DeltaVariant', 'indices': [87, 100]}]",,USA 
